,AED,INR,1/6/18 10:08,1000
4651,AED,,,
4652,AED,,,
4653,AED,,,
4654,AED,,,
4655,AED,,,
4656,AED,,,
4657,AED,,,
4658,AED,,,
4659,AED,,,
4660,AED,,,
4661,AED,,,
4662,AED,,,
4663,AED,,,
4664,AED,,,
4665,AED,,,
4666,AED,,,
4667,AED,,,
4668,AED,,,
4669,AED,,,
4670,AED,,,
4671,AED,,,
4672,AED,,,
4673,AED,,,
4674,AED,,,
4675,AED,,,
4676,AED,,,
4677,AED,,,
4678,AED,,,
4679,AED,,,
4680,AED,,,
4681,AED,,,
4682,AED,,,
4683,AED,,,
4684,AED,,,
4685,AED,,,
4686,AED,,,
4687,AED,,,
4688,AED,,,
4689,AED,,,
4690,AED,,,
4691,AED,,,
4692,AED,,,
4693,AED,,,
4694,AED,,,
4695,AED,,,
4696,AED,,,
4697,AED,,,
4698,AED,,,
4699,AED,,,
4700,AED,,,
4701,AED,,,
4702,AED,,,
4703,AED,,,
4704,AED,,,
4705,AED,,,
4706,AED,,,
4707,AED,,,
4708,AED,,,
4709,AED,,,
4710,AED,,,
4711,AED,,,
4712,AED,,,
4713,AED,,,
4714,AED,,,
4715,AED,,,
4716,AED,,,
4717,AED,,,
4718,AED,,,
4719,AED,,,
4720,AED,,,
4721,AED,,,
4722,AED,,,
4723,AED,,,
4724,AED,,,
4725,AED,,,
4726,AED,,,
4727,AED,,,
4728,AED,,,
4729,AED,,,
4730,AED,,,
4731,AED,,,
4732,AED,,,
4733,AED,,,
4734,AED,,,
4735,AED,,,
4736,AED,,,
4737,AED,,,
4738,AED,,,
4739,AED,,,
4740,AED,,,
4741,AED,,,
4742,AED,,,
4743,AED,,,
4744,AED,,,
4745,AED,,,
4746,AED,,,
4747,AED,,,
4748,AED,,,
4749,AED,,,
4750,AED,,,
4751,AED,,,
4752,AED,,,
4753,AED,,,
4754,AED,,,
4755,AED,,,
4756,AED,,,
4757,AED,,,
4758,AED,,,
4759,AED,,,
4760,AED,,,
4761,AED,,,
4762,AED,,,
4763,AED,,,
4764,AED,,,
4765,AED,,,
4766,AED,,,
4767,AED,,,
4768,AED,,,
4769,AED,,,
4770,AED,,,
4771,AED,,,
4772,AED,,,
4773,AED,,,
4774,AED,,,
4775,AED,,,
4776,AED,,,
4777,AED,,,
4778,AED,,,
4779,AED,,,
4780,AED,,,
4781,AED,,,
4782,AED,,,
4783,AED,,,
4784,AED,,,
4785,AED,,,
4786,AED,,,
4787,AED,,,
4788,AED,,,
4789,AED,,,
4790,AED,,,
4791,AED,,,
4792,AED,,,
4793,AED,,,
4794,AED,,,
4795,AED,,,
4796,AED,,,
4797,AED,,,
4798,AED,,,
4799,AED,,,
4800,AED,,,
4801,AED,,,
4802,AED,,,
4803,AED,,,
4804,AED,,,
4805,AED,,,
4806,AED,,,
4807,AED,,,
4808,AED,,,
4809,AED,,,
4810,AED,,,
4811,AED,,,
4812,AED,,,
4813,AED,,,
4814,AED,,,
4815,AED,,,
4816,AED,,,
4817,AED,,,
4818,AED,,,
4819,AED,,,
4820,AED,,,
4821,AED,,,
4822,AED,,,
4823,AED,,,
4824,AED,,,
4825,AED,,,
4826,AED,,,
4827,AED,,,
4828,AED,,,
4829,AED,,,
4830,AED,,,
4831,AED,,,
4832,AED,,,
4833,AED,,,
4834,AED,,,
4835,AED,,,
4836,AED,,,
4837,AED,,,
4838,AED,,,
4839,AED,,,
4840,AED,,,
4841,AED,,,
4842,AED,,,
4843,AED,,,
4844,AED,,,
4845,AED,,,
4846,AED,,,
4847,AED,,,
4848,AED,,,
4849,AED,,,
4850,AED,,,
4851,AED,,,
4852,AED,,,
4853,AED,,,
4854,AED,,,
4855,AED,,,
4856,AED,,,
4857,AED,,,
4858,AED,,,
4859,AED,,,
4860,AED,,,
4861,AED,,,
4862,AED,,,
4863,AED,,,
4864,AED,,,
4865,AED,,,
4866,AED,,,
4867,AED,,,
4868,AED,,,
4869,AED,,,
4870,AED,,,
4871,AED,,,
4872,AED,,,
4873,AED,,,
4874,AED,,,
4875,AED,,,
4876,AED,,,
4877,AED,,,
4878,AED,,,
4879,AED,,,
4880,AED,,,
4881,AED,,,
4882,AED,,,
4883,AED,,,
4884,AED,,,
4885,AED,,,
4886,AED,,,
4887,AED,,,
4888,AED,,,
4889,AED,,,
4890,AED,,,
4891,AED,,,
4892,AED,,,
4893,AED,,,
4894,AED,,,
4895,AED,,,
4896,AED,,,
4897,AED,,,
4898,AED,,,
4899,AED,,,
4900,AED,,,
4901,AED,,,
4902,AED,,,
4903,AED,,,
4904,AED,,,
4905,AED,,,
4906,AED,,,
4907,AED,,,
4908,AED,,,
4909,AED,,,
4910,AED,,,
4911,AED,,,
4912,AED,,,
4913,AED,,,
4914,AED,,,
4915,AED,,,
4916,AED,,,
4917,AED,,,
4918,AED,,,
4919,AED,,,
4920,AED,,,
4921,AED,,,
4922,AED,,,
4923,AED,,,
4924,AED,,,
4925,AED,,,
4926,AED,,,
4927,AED,,,
4928,AED,,,
4929,AED,,,
4930,AED,,,
4931,AED,,,
4932,AED,,,
4933,AED,,,
4934,AED,,,
4935,AED,,,
4936,AED,,,
4937,AED,,,
4938,AED,,,
4939,AED,,,
4940,AED,,,
4941,AED,,,
4942,AED,,,
4943,AED,,,
4944,AED,,,
4945,AED,,,
4946,AED,,,
4947,AED,,,
4948,AED,,,
4949,AED,,,
4950,AED,,,
4951,AED,,,
4952,AED,,,
4953,AED,,,
4954,AED,,,
4955,AED,,,
4956,AED,,,
4957,AED,,,
4958,AED,,,
4959,AED,,,
4960,AED,,,
4961,AED,,,
4962,AED,,,
4963,AED,,,
4964,AED,,,
4965,AED,,,
4966,AED,,,
4967,AED,,,
4968,AED,,,
4969,AED,,,
4970,AED,,,
4971,AED,,,
4972,AED,,,
4973,AED,,,
4974,AED,,,
4975,AED,,,
4976,AED,,,
4977,AED,,,
4978,AED,,,
4979,AED,,,
4980,AED,,,
4981,AED,,,
4982,AED,,,
4983,AED,,,
4984,AED,,,
4985,AED,,,
4986,AED,,,
4987,AED,,,
4988,AED,,,
4989,AED,,,
4990,AED,,,
4991,AED,,,
4992,AED,,,
4993,AED,,,
4994,AED,,,
4995,AED,,,
4996,AED,,,
4997,AED,,,
4998,AED,,,
4999,AED,,,
5000,AED,,,
5001,AED,,,
5002,AED,,,
5003,AED,,,
5004,AED,,,
5005,AED,,,
5006,AED,,,
5007,AED,,,
5008,AED,,,
5009,AED,,,
5010,AED,,,
5011,AED,,,
5012,AED,,,
5013,AED,,,
5014,AED,,,
5015,AED,,,
5016,AED,,,
5017,AED,,,
5018,AED,,,
5019,AED,,,
5020,AED,,,
5021,AED,,,
5022,AED,,,
5023,AED,,,
5024,AED,,,
5025,AED,,,
5026,AED,,,
5027,AED,,,
5028,AED,,,
5029,AED,,,
5030,AED,,,
5031,AED,,,
5032,AED,,,
5033,AED,,,
5034,AED,,,
5035,AED,,,
5036,AED,,,
5037,AED,,,
5038,AED,,,
5039,AED,,,
5040,AED,,,
5041,AED,,,
5042,AED,,,
5043,AED,,,
5044,AED,,,
5045,AED,,,
5046,AED,,,
5047,AED,,,
5048,AED,,,
5049,AED,,,
5050,AED,,,
5051,AED,,,
5052,AED,,,
5053,AED,,,
5054,AED,,,
5055,AED,,,
5056,AED,,,
5057,AED,,,
5058,AED,,,
5059,AED,,,
5060,AED,,,
5061,AED,,,
5062,AED,,,
5063,AED,,,
5064,AED,,,
5065,AED,,,
5066,AED,,,
5067,AED,,,
5068,AED,,,
5069,AED,,,
5070,AED,,,
5071,AED,,,
5072,AED,,,
5073,AED,,,
5074,AED,,,
5075,AED,,,
5076,AED,,,
5077,AED,,,
5078,AED,,,
5079,AED,,,
5080,AED,,,
5081,AED,,,
5082,AED,,,
5083,AED,,,
5084,AED,,,
5085,AED,,,
5086,AED,,,
5087,AED,,,
5088,AED,,,
5089,AED,,,
5090,AED,,,
5091,AED,,,
5092,AED,,,
5093,AED,,,
5094,AED,,,
5095,AED,,,
5096,AED,,,
5097,AED,,,
5098,AED,,,
5099,AED,,,
5100,AED,,,
5101,AED,,,
5102,AED,,,
5103,AED,,,
5104,AED,,,
5105,AED,,,
5106,AED,,,
5107,AED,,,
5108,AED,,,
5109,AED,,,
5110,AED,,,
5111,AED,,,
5112,AED,,,
5113,AED,,,
5114,AED,,,
5115,AED,,,
5116,AED,,,
5117,AED,,,
5118,AED,,,
5119,AED,,,
5120,AED,,,
5121,AED,,,
5122,AED,,,
5123,AED,,,
5124,AED,,,
5125,AED,,,
5126,AED,,,
5127,AED,,,
5128,AED,,,
5129,AED,,,
5130,AED,,,
5131,AED,,,
5132,AED,,,
5133,AED,,,
5134,AED,,,
5135,AED,,,
5136,AED,,,
5137,AED,,,
5138,AED,,,
5139,AED,,,
5140,AED,,,
5141,AED,,,
5142,AED,,,
5143,AED,,,
5144,AED,,,
5145,AED,,,
5146,AED,,,
5147,AED,,,
5148,AED,,,
5149,AED,,,
5150,AED,,,
5151,AED,,,
5152,AED,,,
5153,AED,,,
5154,AED,,,
5155,AED,,,
5156,AED,,,
5157,AED,,,
5158,AED,,,
5159,AED,,,
5160,AED,,,
5161,AED,,,
5162,AED,,,
5163,AED,,,
5164,AED,,,
5165,AED,,,
5166,AED,,,
5167,AED,,,
5168,AED,,,
5169,AED,,,
5170,AED,,,
5171,AED,,,
5172,AED,,,
5173,AED,,,
5174,AED,,,
5175,AED,,,
5176,AED,,,
5177,AED,,,
5178,AED,,,
5179,AED,,,
5180,AED,,,
5181,AED,,,
5182,AED,,,
5183,AED,,,
5184,AED,,,
5185,AED,,,
5186,AED,,,
5187,AED,,,
5188,AED,,,
5189,AED,,,
5190,AED,,,
5191,AED,,,
5192,AED,,,
5193,AED,,,
5194,AED,,,
5195,AED,,,
5196,AED,,,
5197,AED,,,
5198,AED,,,
5199,AED,,,
5200,AED,,,
5201,AED,,,
5202,AED,,,
5203,AED,,,
5204,AED,,,
5205,AED,,,
5206,AED,,,
5207,AED,,,
5208,AED,,,
5209,AED,,,
5210,AED,,,
5211,AED,,,
5212,AED,,,
5213,AED,,,
5214,AED,,,
5215,AED,,,
5216,AED,,,
5217,AED,,,
5218,AED,,,
5219,AED,,,
5220,AED,,,
5221,AED,,,
5222,AED,,,
5223,AED,,,
5224,AED,,,
5225,AED,,,
5226,AED,,,
5227,AED,,,
5228,AED,,,
5229,AED,,,
5230,AED,,,
5231,AED,,,
5232,AED,,,
5233,AED,,,
5234,AED,,,
5235,AED,,,
5236,AED,,,
5237,AED,,,
5238,AED,,,
5239,AED,,,
5240,AED,,,
5241,AED,,,
5242,AED,,,
5243,AED,,,
5244,AED,,,
5245,AED,,,
5246,AED,,,
5247,AED,,,
5248,AED,,,
5249,AED,,,
5250,AED,,,
5251,AED,,,
5252,AED,,,
5253,AED,,,
5254,AED,,,
5255,AED,,,
5256,AED,,,
5257,AED,,,
5258,AED,,,
5259,AED,,,
5260,AED,,,
5261,AED,,,
5262,AED,,,
5263,AED,,,
5264,AED,,,
5265,AED,,,
5266,AED,,,
5267,AED,,,
5268,AED,,,
5269,AED,,,
5270,AED,,,
5271,AED,,,
5272,AED,,,
5273,AED,,,
5274,AED,,,
5275,AED,,,
5276,AED,,,
5277,AED,,,
5278,AED,,,
5279,AED,,,
5280,AED,,,
5281,AED,,,
5282,AED,,,
5283,AED,,,
5284,AED,,,
5285,AED,,,
5286,AED,,,
5287,AED,,,
5288,AED,,,
5289,AED,,,
5290,AED,,,
5291,AED,,,
5292,AED,,,
5293,AED,,,
5294,AED,,,
5295,AED,,,
5296,AED,,,
5297,AED,,,
5298,AED,,,
5299,AED,,,
5300,AED,,,
5301,AED,,,
5302,AED,,,
5303,AED,,,
5304,AED,,,
5305,AED,,,
5306,AED,,,
5307,AED,,,
5308,AED,,,
5309,AED,,,
5310,AED,,,
5311,AED,,,
5312,AED,,,
5313,AED,,,
5314,AED,,,
5315,AED,,,
5316,AED,,,
5317,AED,,,
5318,AED,,,
5319,AED,,,
5320,AED,,,
5321,AED,,,
5322,AED,,,
5323,AED,,,
5324,AED,,,
5325,AED,,,
5326,AED,,,
5327,AED,,,
5328,AED,,,
5329,AED,,,
5330,AED,,,
5331,AED,,,
5332,AED,,,
5333,AED,,,
5334,AED,,,
5335,AED,,,
5336,AED,,,
5337,AED,,,
5338,AED,,,
5339,AED,,,
5340,AED,,,
5341,AED,,,
5342,AED,,,
5343,AED,,,
5344,AED,,,
5345,AED,,,
5346,AED,,,
5347,AED,,,
5348,AED,,,
5349,AED,,,
5350,AED,,,
5351,AED,,,
5352,AED,,,
5353,AED,,,
5354,AED,,,
5355,AED,,,
5356,AED,,,
5357,AED,,,
5358,AED,,,
5359,AED,,,
5360,AED,,,
5361,AED,,,
5362,AED,,,
5363,AED,,,
5364,AED,,,
5365,AED,,,
5366,AED,,,
5367,AED,,,
5368,AED,,,
5369,AED,,,
5370,AED,,,
5371,AED,,,
5372,AED,,,
5373,AED,,,
5374,AED,,,
5375,AED,,,
5376,AED,,,
5377,AED,,,
5378,AED,,,
5379,AED,,,
5380,AED,,,
5381,AED,,,
5382,AED,,,
5383,AED,,,
5384,AED,,,
5385,AED,,,
5386,AED,,,
5387,AED,,,
5388,AED,,,
5389,AED,,,
5390,AED,,,
5391,AED,,,
5392,AED,,,
5393,AED,,,
5394,AED,,,
5395,AED,,,
5396,AED,,,
5397,AED,,,
5398,AED,,,
5399,AED,,,
5400,AED,,,
5401,AED,,,
5402,AED,,,
5403,AED,,,
5404,AED,,,
5405,AED,,,
5406,AED,,,
5407,AED,,,
5408,AED,,,
5409,AED,,,
5410,AED,,,
5411,AED,,,
5412,AED,,,
5413,AED,,,
5414,AED,,,
5415,AED,,,
5416,AED,,,
5417,AED,,,
5418,AED,,,
5419,AED,,,
5420,AED,,,
5421,AED,,,
5422,AED,,,
5423,AED,,,
5424,AED,,,
5425,AED,,,
5426,AED,,,
5427,AED,,,
5428,AED,,,
5429,AED,,,
5430,AED,,,
5431,AED,,,
5432,AED,,,
5433,AED,,,
5434,AED,,,
5435,AED,,,
5436,AED,,,
5437,AED,,,
5438,AED,,,
5439,AED,,,
5440,AED,,,
5441,AED,,,
5442,AED,,,
5443,AED,,,
5444,AED,,,
5445,AED,,,
5446,AED,,,
5447,AED,,,
5448,AED,,,
5449,AED,,,
5450,AED,,,
5451,AED,,,
5452,AED,,,
5453,AED,,,
5454,AED,,,
5455,AED,,,
5456,AED,,,
5457,AED,,,
5458,AED,,,
5459,AED,,,
5460,AED,,,
5461,AED,,,
5462,AED,,,
5463,AED,,,
5464,AED,,,
5465,AED,,,
5466,AED,,,
5467,AED,,,
5468,AED,,,
5469,AED,,,
5470,AED,,,
5471,AED,,,
5472,AED,,,
5473,AED,,,
5474,AED,,,
5475,AED,,,
5476,AED,,,
5477,AED,,,
5478,AED,,,
5479,AED,,,
5480,AED,,,
5481,AED,,,
5482,AED,,,
5483,AED,,,
5484,AED,,,
5485,AED,,,
5486,AED,,,
5487,AED,,,
5488,AED,,,
5489,AED,,,
5490,AED,,,
5491,AED,,,
5492,AED,,,
5493,AED,,,
5494,AED,,,
5495,AED,,,
5496,AED,,,
5497,AED,,,
5498,AED,,,
5499,AED,,,
5500,AED,,,
5501,AED,,,
5502,AED,,,
5503,AED,,,
5504,AED,,,
5505,AED,,,
5506,AED,,,
5507,AED,,,
5508,AED,,,
5509,AED,,,
5510,AED,,,
5511,AED,,,
5512,AED,,,
5513,AED,,,
5514,AED,,,
5515,AED,,,
5516,AED,,,
5517,AED,,,
5518,AED,,,
5519,AED,,,
5520,AED,,,
5521,AED,,,
5522,AED,,,
5523,AED,,,
5524,AED,,,
5525,AED,,,
5526,AED,,,
5527,AED,,,
5528,AED,,,
5529,AED,,,
5530,AED,,,
5531,AED,,,
5532,AED,,,
5533,AED,,,
5534,AED,,,
5535,AED,,,
5536,AED,,,
5537,AED,,,
5538,AED,,,
5539,AED,,,
5540,AED,,,
5541,AED,,,
5542,AED,,,
5543,AED,,,
5544,AED,,,
5545,AED,,,
5546,AED,,,
5547,AED,,,
5548,AED,,,
5549,AED,,,
5550,AED,,,
5551,AED,,,
5552,AED,,,
5553,AED,,,
5554,AED,,,
5555,AED,,,
5556,AED,,,
5557,AED,,,
5558,AED,,,
5559,AED,,,
5560,AED,,,
5561,AED,,,
5562,AED,,,
5563,AED,,,
5564,AED,,,
5565,AED,,,
5566,AED,,,
5567,AED,,,
5568,AED,,,
5569,AED,,,
5570,AED,,,
5571,AED,,,
5572,AED,,,
5573,AED,,,
5574,AED,,,
5575,AED,,,
5576,AED,,,
5577,AED,,,
5578,AED,,,
5579,AED,,,
5580,AED,,,
5581,AED,,,
5582,AED,,,
5583,AED,,,
5584,AED,,,
5585,AED,,,
5586,AED,,,
5587,AED,,,
5588,AED,,,
5589,AED,,,
5590,AED,,,
5591,AED,,,
5592,AED,,,
5593,AED,,,
5594,AED,,,
5595,AED,,,
5596,AED,,,
5597,AED,,,
5598,AED,,,
5599,AED,,,
5600,AED,,,
5601,AED,,,
5602,AED,,,
5603,AED,,,
5604,AED,,,
5605,AED,,,
5606,AED,,,
5607,AED,,,
5608,AED,,,
5609,AED,,,
5610,AED,,,
5611,AED,,,
5612,AED,,,
5613,AED,,,
5614,AED,,,
5615,AED,,,
5616,AED,,,
5617,AED,,,
5618,AED,,,
5619,AED,,,
5620,AED,,,
5621,AED,,,
5622,AED,,,
5623,AED,,,
5624,AED,,,
5625,AED,,,
5626,AED,,,
5627,AED,,,
5628,AED,,,
5629,AED,,,
5630,AED,,,
5631,AED,,,
5632,AED,,,
5633,AED,,,
5634,AED,,,
5635,AED,,,
5636,AED,,,
5637,AED,,,
5638,AED,,,
5639,AED,,,
5640,AED,,,
5641,AED,,,
5642,AED,,,
5643,AED,,,
5644,AED,,,
5645,AED,,,
5646,AED,,,
5647,AED,,,
5648,AED,,,
5649,AED,,,
5650,AED,,,
5651,AED,,,
5652,AED,,,
5653,AED,,,
5654,AED,,,
5655,AED,,,
5656,AED,,,
5657,AED,,,
5658,AED,,,
5659,AED,,,
5660,AED,,,
5661,AED,,,
5662,AED,,,
5663,AED,,,
5664,AED,,,
5665,AED,,,
5666,AED,,,
5667,AED,,,
5668,AED,,,
5669,AED,,,
5670,AED,,,
5671,AED,,,
5672,AED,,,
5673,AED,,,
5674,AED,,,
5675,AED,,,
5676,AED,,,
5677,AED,,,
5678,AED,,,
5679,AED,,,
5680,AED,,,
5681,AED,,,
5682,AED,,,
5683,AED,,,
5684,AED,,,
5685,AED,,,
5686,AED,,,
5687,AED,,,
5688,AED,,,
5689,AED,,,
5690,AED,,,
5691,AED,,,
5692,AED,,,
5693,AED,,,
5694,AED,,,
5695,AED,,,
5696,AED,,,
5697,AED,,,
5698,AED,,,
5699,AED,,,
5700,AED,,,
5701,AED,,,
5702,AED,,,
5703,AED,,,
5704,AED,,,
5705,AED,,,
5706,AED,,,
5707,AED,,,
5708,AED,,,
5709,AED,,,
5710,AED,,,
5711,AED,,,
5712,AED,,,
5713,AED,,,
5714,AED,,,
5715,AED,,,
5716,AED,,,
5717,AED,,,
5718,AED,,,
5719,AED,,,
5720,AED,,,
5721,AED,,,
5722,AED,,,
5723,AED,,,
5724,AED,,,
5725,AED,,,
5726,AED,,,
5727,AED,,,
5728,AED,,,
5729,AED,,,
5730,AED,,,
5731,AED,,,
5732,AED,,,
5733,AED,,,
5734,AED,,,
5735,AED,,,
5736,AED,,,
5737,AED,,,
5738,AED,,,
5739,AED,,,
5740,AED,,,
5741,AED,,,
5742,AED,,,
5743,AED,,,
5744,AED,,,
5745,AED,,,
5746,AED,,,
5747,AED,,,
5748,AED,,,
5749,AED,,,
5750,AED,,,
5751,AED,,,
5752,AED,,,
5753,AED,,,
5754,AED,,,
5755,AED,,,
5756,AED,,,
5757,AED,,,
5758,AED,,,
5759,AED,,,
5760,AED,,,
5761,AED,,,
5762,AED,,,
5763,AED,,,
5764,AED,,,
5765,AED,,,
5766,AED,,,
5767,AED,,,
5768,AED,,,
5769,AED,,,
5770,AED,,,
5771,AED,,,
5772,AED,,,
5773,AED,,,
5774,AED,,,
5775,AED,,,
5776,AED,,,
5777,AED,,,
5778,AED,,,
5779,AED,,,
5780,AED,,,
5781,AED,,,
5782,AED,,,
5783,AED,,,
5784,AED,,,
5785,AED,,,
5786,AED,,,
5787,AED,,,
5788,AED,,,
5789,AED,,,
5790,AED,,,
5791,AED,,,
5792,AED,,,
5793,AED,,,
5794,AED,,,
5795,AED,,,
5796,AED,,,
5797,AED,,,
5798,AED,,,
5799,AED,,,
5800,AED,,,
5801,AED,,,
5802,AED,,,
5803,AED,,,
5804,AED,,,
5805,AED,,,
5806,AED,,,
5807,AED,,,
5808,AED,,,
5809,AED,,,
5810,AED,,,
5811,AED,,,
5812,AED,,,
5813,AED,,,
5814,AED,,,
5815,AED,,,
5816,AED,,,
5817,AED,,,
5818,AED,,,
5819,AED,,,
5820,AED,,,
5821,AED,,,
5822,AED,,,
5823,AED,,,
5824,AED,,,
5825,AED,,,
5826,AED,,,
5827,AED,,,
5828,AED,,,
5829,AED,,,
5830,AED,,,
5831,AED,,,
5832,AED,,,
5833,AED,,,
5834,AED,,,
5835,AED,,,
5836,AED,,,
5837,AED,,,
5838,AED,,,
5839,AED,,,
5840,AED,,,
5841,AED,,,
5842,AED,,,
5843,AED,,,
5844,AED,,,
5845,AED,,,
5846,AED,,,
5847,AED,,,
5848,AED,,,
5849,AED,,,
5850,AED,,,
5851,AED,,,
5852,AED,,,
5853,AED,,,
5854,AED,,,
5855,AED,,,
5856,AED,,,
5857,AED,,,
5858,AED,,,
5859,AED,,,
5860,AED,,,
5861,AED,,,
5862,AED,,,
5863,AED,,,
5864,AED,,,
5865,AED,,,
5866,AED,,,
5867,AED,,,
5868,AED,,,
5869,AED,,,
5870,AED,,,
5871,AED,,,
5872,AED,,,
5873,AED,,,
5874,AED,,,
5875,AED,,,
5876,AED,,,
5877,AED,,,
5878,AED,,,
5879,AED,,,
5880,AED,,,
5881,AED,,,
5882,AED,,,
5883,AED,,,
5884,AED,,,
5885,AED,,,
5886,AED,,,
5887,AED,,,
5888,AED,,,
5889,AED,,,
5890,AED,,,
5891,AED,,,
5892,AED,,,
5893,AED,,,
5894,AED,,,
5895,AED,,,
5896,AED,,,
5897,AED,,,
5898,AED,,,
5899,AED,,,
5900,AED,,,
5901,AED,,,
5902,AED,,,
5903,AED,,,
5904,AED,,,
5905,AED,,,
5906,AED,,,
5907,AED,,,
5908,AED,,,
5909,AED,,,
5910,AED,,,
5911,AED,,,
5912,AED,,,
5913,AED,,,
5914,AED,,,
5915,AED,,,
5916,AED,,,
5917,AED,,,
5918,AED,,,
5919,AED,,,
5920,AED,,,
5921,AED,,,
5922,AED,,,
5923,AED,,,
5924,AED,,,
5925,AED,,,
5926,AED,,,
5927,AED,,,
5928,AED,,,
5929,AED,,,
5930,AED,,,
5931,AED,,,
5932,AED,,,
5933,AED,,,
5934,AED,,,
5935,AED,,,
5936,AED,,,
5937,AED,,,
5938,AED,,,
5939,AED,,,
5940,AED,,,
5941,AED,,,
5942,AED,,,
5943,AED,,,
5944,AED,,,
5945,AED,,,
5946,AED,,,
5947,AED,,,
5948,AED,,,
5949,AED,,,
5950,AED,,,
5951,AED,,,
5952,AED,,,
5953,AED,,,
5954,AED,,,
5955,AED,,,
5956,AED,,,
5957,AED,,,
5958,AED,,,
5959,AED,,,
5960,AED,,,
5961,AED,,,
5962,AED,,,
5963,AED,,,
5964,AED,,,
5965,AED,,,
5966,AED,,,
5967,AED,,,
5968,AED,,,
5969,AED,,,
5970,AED,,,
5971,AED,,,
5972,AED,,,
5973,AED,,,
5974,AED,,,
5975,AED,,,
5976,AED,,,
5977,AED,,,
5978,AED,,,
5979,AED,,,
5980,AED,,,
5981,AED,,,
5982,AED,,,
5983,AED,,,
5984,AED,,,
5985,AED,,,
5986,AED,,,
5987,AED,,,
5988,AED,,,
5989,AED,,,
5990,AED,,,
5991,AED,,,
5992,AED,,,
5993,AED,,,
5994,AED,,,
5995,AED,,,
5996,AED,,,
5997,AED,,,
5998,AED,,,
5999,AED,,,
6000,AED,,,
6001,AED,,,
6002,AED,,,
6003,AED,,,
6004,AED,,,
6005,AED,,,
6006,AED,,,
6007,AED,,,
6008,AED,,,
6009,AED,,,
6010,AED,,,
6011,AED,,,
6012,AED,,,
6013,AED,,,
6014,AED,,,
6015,AED,,,
6016,AED,,,
6017,AED,,,
6018,AED,,,
6019,AED,,,
6020,AED,,,
6021,AED,,,
6022,AED,,,
6023,AED,,,
6024,AED,,,
6025,AED,,,
6026,AED,,,
6027,AED,,,
6028,AED,,,
6029,AED,,,
6030,AED,,,
6031,AED,,,
6032,AED,,,
6033,AED,,,
6034,AED,,,
6035,AED,,,
6036,AED,,,
6037,AED,,,
6038,AED,,,
6039,AED,,,
6040,AED,,,
6041,AED,,,
6042,AED,,,
6043,AED,,,
6044,AED,,,
6045,AED,,,
6046,AED,,,
6047,AED,,,
6048,AED,,,
6049,AED,,,
6050,AED,,,
6051,AED,,,
6052,AED,,,
6053,AED,,,
6054,AED,,,
6055,AED,,,
6056,AED,,,
6057,AED,,,
6058,AED,,,
6059,AED,,,
6060,AED,,,
6061,AED,,,
6062,AED,,,
6063,AED,,,
6064,AED,,,
6065,AED,,,
6066,AED,,,
6067,AED,,,
6068,AED,,,
6069,AED,,,
6070,AED,,,
6071,AED,,,
6072,AED,,,
6073,AED,,,
6074,AED,,,
6075,AED,,,
6076,AED,,,
6077,AED,,,
6078,AED,,,
6079,AED,,,
6080,AED,,,
6081,AED,,,
6082,AED,,,
6083,AED,,,
6084,AED,,,
6085,AED,,,
6086,AED,,,
6087,AED,,,
6088,AED,,,
6089,AED,,,
6090,AED,,,
6091,AED,,,
6092,AED,,,
6093,AED,,,
6094,AED,,,
6095,AED,,,
6096,AED,,,
6097,AED,,,
6098,AED,,,
6099,AED,,,
6100,AED,,,
6101,AED,,,
6102,AED,,,
6103,AED,,,
6104,AED,,,
6105,AED,,,
6106,AED,,,
6107,AED,,,
6108,AED,,,
6109,AED,,,
6110,AED,,,
6111,AED,,,
6112,AED,,,
6113,AED,,,
6114,AED,,,
6115,AED,,,
6116,AED,,,
6117,AED,,,
6118,AED,,,
6119,AED,,,
6120,AED,,,
6121,AED,,,
6122,AED,,,
6123,AED,,,
6124,AED,,,
6125,AED,,,
6126,AED,,,
6127,AED,,,
6128,AED,,,
6129,AED,,,
6130,AED,,,
6131,AED,,,
6132,AED,,,
6133,AED,,,
6134,AED,,,
6135,AED,,,
6136,AED,,,
6137,AED,,,
6138,AED,,,
6139,AED,,,
6140,AED,,,
6141,AED,,,
6142,AED,,,
6143,AED,,,
6144,AED,,,
6145,AED,,,
6146,AED,,,
6147,AED,,,
6148,AED,,,
6149,AED,,,
6150,AED,,,
6151,AED,,,
6152,AED,,,
6153,AED,,,
6154,AED,,,
6155,AED,,,
6156,AED,,,
6157,AED,,,
6158,AED,,,
6159,AED,,,
6160,AED,,,
6161,AED,,,
6162,AED,,,
6163,AED,,,
6164,AED,,,
6165,AED,,,
6166,AED,,,
6167,AED,,,
6168,AED,,,
6169,AED,,,
6170,AED,,,
6171,AED,,,
6172,AED,,,
6173,AED,,,
6174,AED,,,
6175,AED,,,
6176,AED,,,
6177,AED,,,
6178,AED,,,
6179,AED,,,
6180,AED,,,
6181,AED,,,
6182,AED,,,
6183,AED,,,
6184,AED,,,
6185,AED,,,
6186,AED,,,
6187,AED,,,
6188,AED,,,
6189,AED,,,
6190,AED,,,
6191,AED,,,
6192,AED,,,
6193,AED,,,
6194,AED,,,
6195,AED,,,
6196,AED,,,
6197,AED,,,
6198,AED,,,
6199,AED,,,
6200,AED,,,
6201,AED,,,
6202,AED,,,
6203,AED,,,
